link,price,bedrooms,bathrooms,area,agency,coordinates,facilities,upload_date,stratum,parking_lots,floor,construction_age_min,construction_age_max,places,location,transportation,description
https://www.fincaraiz.com.co/apartamento-en-arriendo/192402435,700000,1,1,36,Inmobiliaria TuCasa.com,"(4.709025949746714, -74.13108587265015)","['Sobre vía secundaria', 'Restaurantes', 'Servicios Públicos', 'Cerca a sector comercial', 'Cerca de Zona Urbana', 'Cerca centro comercial', 'Alcantarillado', 'Baño Auxiliar', 'Piso de alta resistencia', 'Piso en Baldosa / Mármol', 'Bombas de gasolina', 'Parques cercanos']",2025-05-16,2,0,-1,31,100,"['Parque La Riviera', 'Restaurante Jesiyes', 'Tuyo Engativá Terminal de Transportes Urbano y Operativo', 'CL 70A Bis A - KR 117A', 'Parque linterama', 'Parque Villa Gladys', 'Tienda D1 Mortiño', 'Renzo Burguer FastFood', 'Parque Villa Teresita', 'OXXO Plazuelas del Virrey', 'Piqueteadero La Sabrosura', 'Boru Food Y Sushi - Sede Villas de Granada', 'Tiendas D1 villa Amalia', 'Parque Barrio La Perla', 'AC 63 - Kr 111C', 'Parque La riviera', 'AHORRAMÁS Somos la diferencia', 'HOGWARTS BURGER', 'Restaurante Carne Brava', 'Parque Bosques de Mariana II']","['Bogotá', 'Engativá', 'Fontibón', 'ZONA 1']","['Tuyo Engativá Terminal de Transportes Urbano y Operativo', 'CL 70A Bis A - KR 117A', 'AC 63 - Kr 111C']","Este apartamento presenta un estilo arquitectónico funcional con acabados básicos y un estado general de desgaste. La distribución es compartimentada y las áreas son estrechas y alargadas, con una cocina de diseño lineal. La iluminación natural es limitada debido a pequeñas ventanas que no permiten una buena distribución de luz. Desde las ventanas se aprecia una vista urbana limitada hacia edificaciones y la calle. Los materiales del piso son baldosas de gran formato y las paredes están pintadas en tonos claros, sin elementos decorativos significativos. En general, el apartamento se encuentra en condiciones adecuadas pero no destacadas."
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-virrey-cajica/192398585,4000000,2,2,75,CREAR INMOBILIARIA,"(4.6753861540986374, -74.05804395675659)","['Supermercados / C.Comerciales', 'Cochera', 'Sobre vía principal', 'Trans. Público cercano', 'Ascensor', 'Baño Independiente', 'Vigilancia', 'Barra estilo americano', 'Baño Auxiliar', 'Portería / Recepción', 'Zona de lavandería', 'Cocina tipo Americano']",2025-05-16,6,1,3,-1,-1,"['Carulla Country', 'Parque El Virrey', 'Casa Dann Carlton Hotel & Spa', ""Storia D'Amore zona T"", 'Osaka Bogotá', 'Astoria Rooftop | The Best Rooftop in Colombia', 'Cantina La 15 Bogotá - Bar y Restaurante Mexicano', ""McDonald's Polo"", 'Estación Virrey', ""Piazza by Storia D'Amore Calle 93 Bogotá"", 'Les Amis Bizcocheria', 'Crepes & Waffles Calle 83-Zona T', 'La Castellana', 'WOK Zona T', 'Malaflor', 'Restaurante Mambo Latín Nikkei', 'Ichiraku Ramen Bogotá Norte', 'Petronio Cocina de autor', 'Carulla Polo Club']","['Chapinero', 'Bogotá', 'Cundinamarca', 'Barrios Unidos']","['Estación Virrey', 'La Castellana']","El apartamento presenta un estilo moderno con acabados sencillos y materiales de madera y cerámica. Las paredes, blancas y lisas, ofrecen una apariencia contemporánea. La iluminación natural es moderada, destacando en la sala con ventanas amplias que permiten vistas hacia un entorno urbano. La distribución es abierta entre la cocina y la sala, facilitando la interacción. Las habitaciones están separadas por pasillos y cuentan con ventanas. El estado general es bueno, con un mantenimiento adecuado y paredes y pisos en excelente conservación. Los baños tienen muebles modernos y el edificio muestra un diseño también moderno y bien cuidado."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192402353,2300000,3,2,76,Jose LuisEspinosa Moreno,"(4.7454868275747275, -74.02613639831543)","['Salón Comunal', 'Salón de Juegos', 'Sobre vía principal', 'Colegios / Universidades', 'Ascensor', 'Calentador', 'Barra estilo americano', 'Cocina Integral', 'Sauna / Turco / Jacuzzi', 'Circuito cerrado de TV', 'Portería / Recepción', 'Parques cercanos']",2025-05-16,4,1,4,9,15,"['PriceSmart', 'la suiza parrilla', 'Surtimayorista San Cristóbal', 'Parque Villas de Aranjuez', 'D1 - Santa Teresa', 'Av. 9a - Calle 170', 'AK 7 - Cl 163', 'Ara San Cristobal Norte', 'Tienda Calypso San Cristobal Norte', 'Mercaboy Mercados y Droguerías', 'Frutos Del Mar pescaderia y cevicheria', 'Parque El Redil', 'Metropan Pastelería | Calle 165', 'La Chispa Roja San Cristobal', 'El Cerdito De La Corte', 'SUPERMERCADO COMUNAL SANTA TERESA', 'La Embajada Santandereana 161', 'Cl 163A - Kr 13A', 'Leche y Miel Panadería y Pastelería', 'IL CIELO PIZZERIA DOMICILIOS']","['Usaquén', 'Bogotá', 'Cundinamarca']","['Av. 9a - Calle 170', 'AK 7 - Cl 163', 'Cl 163A - Kr 13A']","Apartamento moderno con acabados en madera y granito en la cocina, además de electrodomésticos empotrados. Cuenta con iluminación natural moderada gracias a grandes ventanales. La distribución es abierta en las áreas comunes, con habitaciones y baños compartimentados para mayor privacidad. Ofrece vista urbana en un entorno con edificios y parques infantiles, además de áreas verdes. Se presenta en estado general bien cuidado, con suelos de madera y paredes en buen estado, destacando una estantería empotrada en madera oscura en el salón."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192402426,750000,1,1,40,MAFE HOME,"(4.757183839660191, -74.09001588821411)","['Supermercados / C.Comerciales', 'Sobre vía principal', 'Colegios / Universidades', 'Trans. Público cercano', 'Zona Campestre', 'Zona Industrial', 'Zona Comercial', 'Zona Residencial', 'Parques cercanos']",2025-05-16,2,0,1,1,8,"['Canchas Niko', 'Mercado Zapatoca Suba', 'Hornitos Suba', 'Raíces, Cultura y Cocina', 'Frutos del Mar - Pescaderia y Cevicheria', 'Anime Food Burgers & Ramen', 'Parque Campanella', 'Salchipapon', 'Wings Burger Bogotá', 'D1 Torre Imperial', 'Wings Depot', 'Parque Imperial', 'Sushi Fans Suba', 'KFC Suba Pinar', 'Asados al barril', 'R12 Imperial', 'Oxxo Imperial', 'El Corral Imperial', ""Domino's Pizza Suba Pinar"", 'Pizzeria EL TIO suba']","['Bogotá', 'Suba', 'Cundinamarca']",[],"El apartamento tiene un estilo arquitectónico funcional con acabados modernos y cerámica blanca en pisos y azulejos. La iluminación natural es moderada, con ventanas medianas que proporcionan luz uniforme. Su distribución es compacta y cerrada, organizando la cocina y sala contiguas, con acceso a habitaciones y baños. Ofrece vista urbana con áreas verdes visibles desde el frente. Se encuentra en buen estado, con limpieza y buen mantenimiento sin desgaste significativo en paredes, pisos o techos. Destacan sencillos detalles decorativos como cenefas y un muro de piedra decorativa."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192402469,7877520,2,3,93,INMOBILIARIA ESPACIOS & DESARROLLOS URBANOS,"(4.684860208318606, -74.05287265777588)","['Piso en Madera', 'Citófono', 'Ascensor', 'Trans. Público cercano', 'Closet', 'Zona de BBQ', 'Balcón', 'Zona Residencial', 'Cocina tipo Americano']",2025-05-16,6,2,-1,0,1,"['Casa Dann Carlton Hotel & Spa', 'Cumbia House de Gaira', 'Masa 105 | restaurante', 'Crepes & Waffles Parque 93', 'Carulla Calle 102', ""Piazza by Storia D'Amore Calle 93 Bogotá"", 'D1', 'Al Agua Patos', 'Olímpica calle 100', 'La Kasta 106', 'Hotel Chicó 97', 'Restaurante Mambo Latín Nikkei', 'Restaurante Castellana 104', 'Coctel del Mar', 'WOK Parque de la 93', 'Hornitos La Castellana', 'Bagatelle', 'Brot Apice 97', ""Karen's Pizza Calle 94"", 'RESTAURANTE ESTANCIA CHICA']","['Bogotá', 'Chapinero', 'Cundinamarca', 'Usaquén', 'Barrios Unidos']",[],"Apartamento moderno con acabados contemporáneos y materiales de alta calidad. Dispone de abundante iluminación natural gracias a grandes ventanales que ofrecen vista urbana. Su distribución es abierta, integrando sala, cocina y comedor para mayor amplitud. Las habitaciones son privadas, también con grandes ventanas que reflejan el entorno. El estado general es bien cuidado, sin desgastes ni desperfectos visibles en paredes, techos y pisos. La decoración es elegante y sutil, con mobiliario minimalista y piezas de arte moderno."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192402490,5829200,2,2,87,INMOBILIARIA ESPACIOS & DESARROLLOS URBANOS,"(4.688923533108539, -74.05297994613647)","['Ascensor', 'Cerca centro comercial', 'Closet', 'Chimenea', 'Balcón', 'Zona Residencial', 'Cocina Equipada']",2025-05-16,6,2,-1,9,15,"['Casa Dann Carlton Hotel & Spa', 'Masa 105 | restaurante', 'Hotel Lancaster House Suites', 'Carulla Calle 102', 'Crepes & Waffles Arte-Sano 109', 'Al Agua Patos', 'D1', 'La Kasta 106', 'Olímpica calle 100', 'Restaurante Castellana 104', 'Coctel del Mar', 'Hornitos La Castellana', 'Jacques', 'Frisby La 104', 'Casa de Corea', 'Calle 100 - Marketmedios', 'Bagatelle', 'La Biferia 109', 'Cabaret Restaurante Show', 'Semolina 109']","['Bogotá', 'Usaquén', 'Cundinamarca', 'Barrios Unidos']",['Calle 100 - Marketmedios'],"El apartamento cuenta con un estilo moderno y acabados lujosos, destacando pisos de madera brillante y puertas oscurecidas. La iluminación natural es abundante gracias a grandes ventanales que ofrecen vistas urbanas desde el balcón. La distribución es abierta, uniendo la sala y comedor en un ambiente amplio, mientras las alcobas están organizadas en un pasillo cerrado para mayor privacidad. Su estado es excelente, con paredes en buen estado y una decoración mínima. Los baños poseen acabados modernos, incluyendo mamparas de vidrio y lavamanos empotrados, complementando el diseño contemporáneo del lugar."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192402456,7711200,3,3,110,INMOBILIARIA ESPACIOS & DESARROLLOS URBANOS,"(4.700429029758686, -74.0458345413208)","['Salón Comunal', 'Shut de basura', 'Piso en Madera', 'Sobre vía principal', 'Citófono', 'Ascensor', 'Trans. Público cercano', 'Caldera', 'Cerca centro comercial', 'Closet', 'Balcón', 'Terraza']",2025-05-16,6,2,5,0,1,"['Crepes & Waffles Avenida 19', ""McDonald's | Calle 127"", 'Carulla Pepe Sierra', 'Éxito Unicentro', 'La Chula 116 | Restaurante Mexicano, Rumba, y Mariachi en Vivo', 'Crepes & Waffles Arte-Sano 109', 'Bar Shamua', 'WOK Av. 19', 'Coctel del Mar', 'Carulla Santa Barbara', ""Piazza by Storia D'Amore Calle 122 Bogotá"", 'Yanuba Restaurante Santa Bárbara', 'Hornitos Santa Bárbara', 'Plaza MX Mariachis', 'Le Grand Mamma 116', 'Central Cevichería av. 19', 'Jacques', 'El Mexican 116', 'Veccina Avenida 19', 'Ovejo zona 118']","['Usaquén', 'Bogotá', 'Cundinamarca']",[],"El apartamento cuenta con acabados modernos y una cocina de diseño abierto que se integra con el ambiente, utilizando materiales como laminado y azulejos blancos. La iluminación natural es abundante gracias a las grandes ventanas, y su distribución es abierta, facilitando la movilidad entre las áreas comunes y privadas. Ofrece vistas tanto urbanas como a áreas verdes, creando un entorno mixto agradable. El estado general es muy bueno, con paredes, techos y pisos en buen estado, y una decoración minimalista que prioriza la funcionalidad."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192402459,3007940,1,1,39,INMOBILIARIA ESPACIOS & DESARROLLOS URBANOS,"(4.700429029758686, -74.0458345413208)","['Área Urbana', 'Salón Comunal', 'Vista panorámica', 'Piso en Madera', 'Trans. Público cercano', 'Ascensor', 'Caldera', 'Cerca centro comercial', 'Cocina Integral', 'Closet', 'Balcón', 'Zona Residencial']",2025-05-16,6,1,-1,0,1,"['Crepes & Waffles Avenida 19', ""McDonald's | Calle 127"", 'Carulla Pepe Sierra', 'Éxito Unicentro', 'La Chula 116 | Restaurante Mexicano, Rumba, y Mariachi en Vivo', 'Crepes & Waffles Arte-Sano 109', 'Bar Shamua', 'WOK Av. 19', 'Coctel del Mar', 'Carulla Santa Barbara', ""Piazza by Storia D'Amore Calle 122 Bogotá"", 'Yanuba Restaurante Santa Bárbara', 'Hornitos Santa Bárbara', 'Plaza MX Mariachis', 'Le Grand Mamma 116', 'Central Cevichería av. 19', 'Jacques', 'El Mexican 116', 'Veccina Avenida 19', 'Ovejo zona 118']","['Usaquén', 'Bogotá', 'Cundinamarca']",[],"El apartamento cuenta con un estilo moderno y acabados contemporáneos, incluyendo suelos de madera laminada. Dispone de iluminación abundante gracias a grandes ventanas que permiten una distribución abierta del espacio, integrando sala y cocina. La vista es urbana, observándose otros edificios residenciales en el entorno. Su estado general es impecable y las paredes, pisos y techos están en buen estado. La decoración es sencilla y funcional, con mobiliario de madera clara y espacios de almacenamiento integrados. El complejo incluye un lobby moderno y zonas comunes bien mantenidas."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192399572,2800000,2,2,60,Reyes Antelo Inmobiliaria S.A.S.,"(4.688666902768207, -74.04645681381226)","['Salón Comunal', 'Garaje(s)', 'Ascensor', 'Calentador', 'Barra estilo americano', 'Circuito cerrado de TV', 'Chimenea', 'Balcón', 'Instalación de gas', 'Parqueadero Visitantes', 'Portería / Recepción', 'Parques cercanos']",2025-05-16,6,1,5,16,30,"['Cumbia House de Gaira', 'Masa 105 | restaurante', 'Carulla Pepe Sierra', 'Carulla Calle 102', 'Crepes & Waffles Arte-Sano 109', 'Al Agua Patos', 'D1', 'La Kasta 106', 'Hotel Chicó 97', 'Restaurante Castellana 104', 'Coctel del Mar', 'Le Grand Mamma 116', 'Jacques', 'Brot Apice 97', 'Casa de Corea', 'Frisby La 104', 'La Biferia 109', 'Bagatelle', 'Carulla Calle 110', 'Cabaret Restaurante Show']","['Chapinero', 'Usaquén', 'Cundinamarca', 'Bogotá']",[],"Este apartamento destaca por su estilo moderno y acabados contemporáneos, como suelos de madera y cerámica. La cocina cuenta con gabinetes de madera y encimeras de granito, brindando un diseño funcional y minimalista. La iluminación natural es abundante gracias a grandes ventanales que ofrecen vistas hacia un entorno urbano. La distribución es semiabierta, conectando la sala de estar, el comedor y la cocina, mientras que las habitaciones son independientes. El estado general es bueno, con pisos bien mantenidos y paredes limpias. El ambiente decorado de manera minimalista incluye luces modernas y colores neutros, creando una atmósfera acogedora."
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-santa-barbara-bogota/192399223,8631000,3,2,109,patricia carrera,"(4.700364873240416, -74.04600620269775)","['Shut de basura', 'Citófono', 'Ascensor', 'Trans. Público cercano', 'Caldera', 'Cerca centro comercial', 'Closet', 'Zona de BBQ', 'Tanques de Agua', 'Zona Infantil', 'Balcón', 'Terraza']",2025-05-16,6,2,-1,1,8,"['Crepes & Waffles Avenida 19', ""McDonald's | Calle 127"", 'Carulla Pepe Sierra', 'Éxito Unicentro', 'La Chula 116 | Restaurante Mexicano, Rumba, y Mariachi en Vivo', 'Crepes & Waffles Arte-Sano 109', 'Bar Shamua', 'WOK Av. 19', 'Coctel del Mar', 'Carulla Santa Barbara', ""Piazza by Storia D'Amore Calle 122 Bogotá"", 'Seratta Gourmand Market 114', 'Yanuba Restaurante Santa Bárbara', 'Hornitos Santa Bárbara', 'Plaza MX Mariachis', 'Le Grand Mamma 116', 'Central Cevichería av. 19', 'Jacques', 'El Mexican 116', 'Veccina Avenida 19']","['Bogotá', 'Usaquén', 'Cundinamarca']",[],"El apartamento cuenta con un estilo moderno y acabados contemporáneos, destacando pisos de madera laminada y muebles de cocina en madera clara. Ofrece iluminación abundante gracias a grandes ventanas corredizas que permiten una vista panorámica hacia un entorno urbano. La distribución es abierta, integrando sala y cocina sin divisiones. Está en excelente estado, bien cuidado y limpio, sin señales de desgaste. Además, en la azotea se encuentra una terraza con césped artificial y área techada, complementando el espacio con vistas despejadas de la ciudad y montañas."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192402853,2300000,1,1,54,DoraRamos,"(4.619544382394503, -74.06941652297974)","['Cancha de Squash', 'Salón Comunal', 'Supermercados / C.Comerciales', 'Amoblado', 'Citófono', 'Ascensor', 'Trans. Público cercano', 'Calentador', 'Circuito cerrado de TV', 'Instalación de gas', 'Portería / Recepción', 'Parques cercanos']",2025-05-16,4,1,3,16,30,"['San Martín Centro Comercial', 'Parque Nacional', 'Hotel Ibis Bogotá Museo', 'Parque Nacional Enrique Olaya Herrera', 'Transmilenio Calle 34', 'Parque Central Bavaria', 'La Monferrina', 'Plaza 39 Centro Comercial', 'Buffet King Bogotá San Martin', 'Diosa Cervecería Teusaquillo', 'Éxito San Martín', 'Parque El Renacimiento', 'Parque de la Independencia - Bicentenario', 'Restaurante Temático La Juguetería - Macarena', 'La Trocha, La Casa de la Paz', 'Centro Memoria', 'Wok Museo Nacional', 'Santa Fe Restaurante Bogotá', 'Longo´s Macarena', 'San Marcos Pastas y Panadería.. excelente producto exquisito sabor']","['Bogotá', 'Chapinero', 'Santa Fé', 'Teusaquillo', 'Los Mártires']","['Transmilenio Calle 34', 'Centro Memoria']","Este apartamento presenta un estilo clásico con acabados modernos y materiales en madera y cerámica, creando un ambiente bien cuidado. Tiene iluminación natural limitada, con ventanas de buen tamaño. La distribución es compartimentada, con una cocina semiabierta hacia el comedor mediante un pasaplatos. La vista es urbana, aunque no predominante, y el estado general del apartamento es bueno, con superficies limpias y bien conservadas. La decoración es mínima, favoreciendo un ambiente sobrio sin elementos estructurales destacados."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192401036,2600000,1,1,27,Houm,"(4.6827429928845765, -74.05313014984131)","['Supermercados / C.Comerciales', 'Piscina', 'Acceso Pavimentado', 'Servicios Públicos', 'Cochera', 'Amoblado', 'Trans. Público cercano', 'Ascensor', 'Alcantarillado', 'Cocina Integral', 'Sensor de movimiento', 'Parques cercanos']",2025-05-16,6,1,-1,1,8,"['Parque de la 93', 'Casa Dann Carlton Hotel & Spa', 'Cumbia House de Gaira', 'Crepes & Waffles Parque 93', ""Piazza by Storia D'Amore Calle 93 Bogotá"", 'Carulla Calle 102', 'Estación Virrey', ""McDonald's"", 'D1', 'Al Agua Patos', 'Vista Corona Bogotá', 'Olímpica calle 100', 'Salvio Curio Collection by Hilton, Parque 93 Bogotá', 'Restaurante Mambo Latín Nikkei', 'Hotel Chicó 97', 'El Mono Bandido La 93', 'Restaurante Castellana 104', 'Ko Asian Kitchen', 'Hornitos Chicó', 'Coctel del Mar']","['Bogotá', 'Chapinero', 'Cundinamarca', 'Barrios Unidos']",['Estación Virrey'],"El apartamento tiene un estilo arquitectónico moderno con acabados contemporáneos en madera y tonos neutros. Dispone de buena iluminación natural gracias a grandes ventanales, y su distribución es abierta, integrando cocina y sala, con un dormitorio parcialmente separado. Las vistas exteriores muestran un entorno urbano con edificios y algunas áreas verdes. El estado general es bueno, con paredes y pisos bien conservados. Los espacios comunes del edificio, como la piscina y sauna, poseen una estética moderna y buenos acabados."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192399525,1625000,3,2,75,LUQUE MEDINA Y CIA,"(4.746342191672487, -74.02499914169312)","['Canchas Deportivas', 'Salón Comunal', 'Vista panorámica', 'Shut de basura', 'Citófono', 'Ascensor', 'Trans. Público cercano', 'Calentador', 'Cerca centro comercial', 'Closet', 'Zona Infantil', 'Zona Residencial']",2025-05-16,4,1,-1,9,15,"['PriceSmart', 'la suiza parrilla', 'Surtimayorista San Cristóbal', 'D1 - Santa Teresa', 'Av. 9a - Calle 170', 'AK 7 - Cl 163', 'Ara San Cristobal Norte', 'Tienda Calypso San Cristobal Norte', 'Frutos Del Mar pescaderia y cevicheria', 'Mercaboy Mercados y Droguerías', 'Parque El Redil', 'Metropan Pastelería | Calle 165', 'La Chispa Roja San Cristobal', 'SUPERMERCADO COMUNAL SANTA TERESA', 'El Cerdito De La Corte', 'Leche y Miel Panadería y Pastelería', 'IL CIELO PIZZERIA DOMICILIOS', 'Santisimo Carbon', 'Alimentador San Cristóbal Parada 4 Transmilenio', 'AK 7 - Cl 163A']","['Usaquén', 'Bogotá', 'Cundinamarca', 'Santa Teresa', 'San cristobal']","['Av. 9a - Calle 170', 'AK 7 - Cl 163', 'Alimentador San Cristóbal Parada 4 Transmilenio', 'AK 7 - Cl 163A']","El apartamento es nuevo y presenta acabados modernos con una distribución abierta. La cocina, con muebles empotrados de madera y electrodomésticos integrados, está conectada a la sala de estar, beneficiándose de una iluminación abundante gracias a amplias ventanas que ofrecen vista urbana. Los baños tienen revestimientos cerámicos en buen estado, y las paredes y techos están bien mantenidos. El entorno exterior es urbano, con áreas comunes que incluyen espacios de juegos infantiles. La decoración es mínima y funcional, enfocándose en el uso de muebles empotrados."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192402405,4350000,4,3,157,GLORIA MERINO,"(4.64493144284419, -74.08214092254639)","['Supermercados / C.Comerciales', 'Loft', 'Colegios / Universidades', 'Cuarto de servicio', 'Citófono', 'Trans. Público cercano', 'Calentador', 'Cocina Integral', 'Depósito / Bodega', 'Piso en Baldosa / Mármol', 'Instalación de gas', 'Parques cercanos']",2025-05-16,5,2,2,16,30,"['Carulla Galerias', 'Carulla Pablo VI', 'Hornitos Belalcázar', 'Super Bowling Bogotá', ""McDonald's"", 'Chronos Fantasy Restaurante', 'Meraki Sushi & Wok Cocina Oriental', 'Movistar Arena', 'Crepes & Waffles Centro Comercial Galerias', 'Hotel El Campin', 'Frisby Galerias', 'Carnícolas', 'Parque Movistar Arena', 'KFC Galerías', 'El Corral Galerias', 'BBC PUB GALERIAS', 'Hamburguesas el Camión', 'Queso Recién Hecho Y A Su Gusto', 'Oxxo Galerias 28', 'PETRA BAR GALERIAS']","['Bogotá', 'Teusaquillo', 'Cundinamarca']",['Movistar Arena'],"Este apartamento ofrece un diseño tradicional con acabados modernos, destacando parquet en el piso y techos de madera. La cocina cuenta con gabinetes de línea recta y electrodomésticos de acero inoxidable. Los amplios ventanales permiten una iluminación abundante en los espacios interiores, que presentan una distribución abierta conectando el salón principal con otras áreas. Desde las ventanas se disfrutan vistas despejadas hacia un entorno residencial con áreas verdes. El estado general es bien cuidado, con desgaste mínimo en paredes, techos y pisos, complementado por características estructurales como paneles de madera y estanterías empotradas."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192403048,2500000,3,2,87,Houm,"(4.579312480211565, -74.10280466079712)","['Supermercados / C.Comerciales', 'Servicios Públicos', 'Acceso Pavimentado', 'Zonas Verdes', 'Colegios / Universidades', 'Trans. Público cercano', 'Alcantarillado', 'Zona de BBQ', 'Parques cercanos']",2025-05-16,3,0,-1,1,8,"['Parque Metropolitano Bosque San Carlos.', 'Almibar Dulces Y Postres', 'Parque Olaya', 'Éxito', 'Hornitos Restrepo', 'El Corral El Restrepo', 'Frisby Restrepo', 'KFC Restrepo', 'LECHONERIA NACHITO', 'Supermercado Olímpica Restrepo', 'Parque Central del Restrepo', 'ASADERO EL GRAN RODEO PARRILLA', ""Domino's Pizza Restrepo"", 'Tiendas D1 Restrepo', 'Kokoriko Restrepo', 'Surtilechona', 'Parque Country Sur', 'Qbano Restrepo', 'Tiendas Ara Restrepo', 'El Lechon Del Chonchis']","['Bogotá', 'Antonio Nariño', 'Cundinamarca']",[],"El apartamento cuenta con un estilo moderno y acabados contemporáneos, destacándose por su distribución abierta que permite una iluminación abundante. Los grandes ventanales ofrecen una vista urbana y aportan amplitud al espacio. La cocina y el comedor se integran en un concepto abierto, utilizando materiales como madera y metal. El estado general es bien cuidado, con paredes y pisos en excelentes condiciones y detalles decorativos elegantes. Los baños presentan un diseño funcional y revestimientos en tonos neutros. Este espacio refleja un alto nivel de limpieza y mantenimiento."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192399668,2600000,2,2,60,Redinmuebles,"(4.7066735692565125, -74.05555486679077)","['Salón Comunal', 'Vista panorámica', 'Citófono', 'Trans. Público cercano', 'Calentador', 'Cerca centro comercial', 'Cocina Integral', 'Closet', 'Tanques de Agua', 'Zona Comercial', 'Instalación de gas', 'Zona Residencial']",2025-05-16,5,1,2,16,30,"[""McDonald's | Calle 127"", 'Carulla Alhambra', 'Crepes & Waffles Avenida 19', 'Estación Pepe Sierra', 'Carulla Santa Barbara', 'Coctel del Mar', 'WOK Av. 19', 'Seratta Gourmand Market 114', 'Hornitos Santa Bárbara', 'Central Cevichería av. 19', 'Little Caesars Calle 127', 'Burger Music', 'Calle 127', 'Veccina Avenida 19', 'Kinjo Barrio Asiático Prado', 'Ovejo zona 118', 'Viva la Vida', 'Teriyaki', 'Olivia Bogotá 118', 'Korea Time']","['Suba', 'Usaquén', 'Bogotá', 'Cundinamarca']","['Estación Pepe Sierra', 'Calle 127']","El apartamento cuenta con una distribución tradicional y acabados modernos, con muebles de madera funcionales. La iluminación natural es limitada y las ventanas no ofrecen una distribución uniforme de luz. La cocina es cerrada, con mobiliario blanco y encimeras oscuras. Las vistas son cerradas, sin panorámicas y predominan rejas de seguridad. El estado general es habitable, con paredes, pisos y techos en buen estado y sin desgaste significativo. La decoración es mínima, enfocándose en la funcionalidad."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192400284,13244600,4,4,214,URBI Soluciones,"(4.695766974056399, -74.04587745666504)",[],2025-05-16,6,3,3,16,30,"['Masa 105 | restaurante', 'Crepes & Waffles Avenida 19', 'Carulla Pepe Sierra', 'Éxito Unicentro', 'La Chula 116 | Restaurante Mexicano, Rumba, y Mariachi en Vivo', 'Crepes & Waffles Arte-Sano 109', 'Bar Shamua', 'WOK Av. 19', 'Al Agua Patos', ""Piazza by Storia D'Amore Calle 122 Bogotá"", 'Coctel del Mar', 'La Kasta 106', 'Restaurante Castellana 104', 'Yanuba Restaurante Santa Bárbara', 'Plaza MX Mariachis', 'Le Grand Mamma 116', 'Central Cevichería av. 19', 'Jacques', 'El Mexican 116', 'Casa de Corea']","['Usaquén', 'Bogotá']",[],"Este apartamento de estilo moderno cuenta con acabados lujosos, incluyendo madera y mármol. Destaca por su abundante iluminación natural, gracias a grandes ventanales que generan un ambiente luminoso. La distribución es mayormente abierta, integrando la cocina con el comedor y la sala. Las habitaciones son privadas y ofrecen vista urbana, observando edificios y áreas verdes desde la terraza. Su estado general es excelente, con paredes, pisos y techos en buen estado. La decoración es sencilla y complementa el diseño contemporáneo del espacio."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192399844,4700000,2,2,89,Inmobiliaria Juan Gaviria Restrepo,"(4.689843124387196, -74.05276536941528)","['Salón Comunal', 'Piso en Madera', 'Citófono', 'Ascensor', 'Trans. Público cercano', 'Calentador', 'Cerca centro comercial', 'Cocina Integral', 'Zona Residencial', 'Chimenea', 'Zona Comercial', 'Duplex']",2025-05-16,6,2,2,16,30,"['Masa 105 | restaurante', 'Hotel Lancaster House Suites', 'Carulla Calle 102', 'Crepes & Waffles Arte-Sano 109', 'Al Agua Patos', 'Bar Shamua', 'D1', 'La Kasta 106', 'Olímpica calle 100', 'Seratta Gourmand Market 114', 'Restaurante Castellana 104', 'Coctel del Mar', 'Jacques', 'Casa de Corea', 'Frisby La 104', 'Calle 100 - Marketmedios', 'Bagatelle', 'La Biferia 109', 'Cabaret Restaurante Show', 'Viva la Vida']","['Usaquén', 'Barrios Unidos', 'Bogotá', 'Cundinamarca']",['Calle 100 - Marketmedios'],"El apartamento destaca por su estilo contemporáneo y acabados modernos. Predomina el ladrillo expuesto en paredes y pisos de madera en buen estado. La cocina cuenta con mobiliario de madera y encimera de granito. La iluminación natural es abundante gracias a grandes ventanas que conectan con un patio pavimentado. La distribución es abierta, con sala de estar y cocina en el primer nivel y habitaciones en niveles superiores. Las vistas son urbanas, en un entorno bien cuidado. En general, el estado del apartamento es excelente, con paredes y techos sin desgaste, y una decoración sencilla y funcional, complementada por una acogedora chimenea de ladrillo."
