link,price,bedrooms,bathrooms,area,agency,coordinates,facilities,upload_date,stratum,parking_lots,floor,construction_age_min,construction_age_max,description,places,location,transportation
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-la-cabrera-bogota/192388837,18531777,3,4,232,Engel & Völkers,"(4.66813617052995, -74.0463924407959)","['Salón Comunal', 'Chimenea', 'Zona Infantil', 'Ascensor', 'Balcón', 'Caldera']",2025-05-14,6,4,3,16,30,"El apartamento cuenta con un estilo contemporáneo y acabados lujosos, combinando madera pulida en suelos y detalles estéticos. La iluminación natural es abundante gracias a grandes ventanales, mientras que la distribución abierta genera una sensación de amplitud entre la sala y el comedor. Ofrece vista urbana, complementada con elementos naturales como árboles. Su estado general es excelente, con superficies bien conservadas y sin desgaste. La decoración es elegante, incluyendo obras de arte que personalizan los espacios sin saturarlos.","['Parque de la 93', 'Andrés D.C. Bogotá', ""Storia D'Amore zona T"", 'Osaka Bogotá', 'Astoria Rooftop | The Best Rooftop in Colombia', 'Cantina La 15 Bogotá - Bar y Restaurante Mexicano', 'Crepes & Waffles La Noventa', 'Crepes & Waffles Calle 83-Zona T', 'Godo Facts Food', ""McDonald's"", 'Al Agua Patos', 'Cacio & Pepe', 'Masa 81 | restaurante', 'The Click Clack Hotel Bogotá', 'Le Grand Chico 92 Bogotá', 'Vista Corona Bogotá', 'WOK Zona T', 'Arrogante Restaurante Bogotá', 'Carulla El Retiro', 'Malaflor']",['Chapinero'],[]
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-san-patricio-bogota/192391455,3942000,1,2,64,G15 Grupo Inmobiliario,"(4.694120277208706, -74.04815196990967)","['Duplex', 'Trans. Público cercano', 'Tanques de Agua', 'Closet', 'Área Urbana', 'Zona Residencial', 'Ascensor', 'Citófono', 'Vista panorámica', 'Terraza', 'Cocina tipo Americano']",2025-05-14,5,2,-1,9,15,"El apartamento cuenta con un estilo contemporáneo y acabados modernos, incluyendo materiales como granito en la cocina y madera en pisos y gabinetes. Tiene iluminación abundante gracias a grandes ventanas y puertas de vidrio. La distribución es parcialmente abierta, integrando la cocina con la sala, mientras que las áreas privadas están más delimitadas. La vista es urbana, con un entorno semiabierto que permite buena entrada de luz. Su estado general es bueno, con pisos y paredes en buen estado de conservación. Destacan elementos como una chimenea moderna y amplias terrazas.","['Masa 105 | restaurante', 'Crepes & Waffles Avenida 19', 'Carulla Pepe Sierra', 'Estación Pepe Sierra', 'La Chula 116 | Restaurante Mexicano, Rumba, y Mariachi en Vivo', 'Hotel Lancaster House Suites', 'Carulla Calle 102', 'Crepes & Waffles Arte-Sano 109', 'Bar Shamua', 'Al Agua Patos', 'WOK Av. 19', ""Piazza by Storia D'Amore Calle 122 Bogotá"", 'La Kasta 106', 'Seratta Gourmand Market 114', 'Restaurante Castellana 104', 'Yanuba Restaurante Santa Bárbara', 'Coctel del Mar', 'Plaza MX Mariachis', 'Le Grand Mamma 116', 'Central Cevichería av. 19']","['Suba', 'Usaquén', 'Bogotá', 'Cundinamarca', 'DC']",['Estación Pepe Sierra']
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-castilla-bogota/192387828,1617800,3,2,60,Inmobiliaria Ospina,"(4.6397343345251505, -74.1522216796875)","['Trans. Público cercano', 'Tanques de Agua', 'Closet', 'Cerca centro comercial', 'Salón Comunal', 'Ascensor', 'Citófono', 'Balcón', 'Zona de BBQ', 'Cocina Integral', 'Piscina', 'Zona Comercial']",2025-05-14,3,1,2,9,15,"El apartamento cuenta con acabados modernos básicos y una distribución tradicional que integra la sala y la cocina, mientras que las habitaciones están compartimentadas. La iluminación natural es limitada, y las ventanas ofrecen vista urbana a un entorno densamente construido con algunas áreas verdes. El estado general es bien cuidado, con paredes, pisos y techos en buen estado.","['Supermercado Merkacol - AMÉRICAS', 'Parque de Valladolid', 'Éxito Tintal', 'La Cabaña de Álvaro', 'Transversal 86', 'Parque María Paz', 'Mercado Zapatoca Senderos de Castilla', 'Panadería Kuty', 'Septimo cielo', 'Surtimayorista Corabastos', 'Tiendas D1 María Paz', 'Parque Condados De Castilla', 'Biblioteca Tintal', 'Humedal El Burro', 'Oxxo Paseo Sevilla', 'Parque de los Soldaditos', 'Tiendas Ara Pio XII', 'El Patio Hamburguesa Artesanal', 'D1 Dtodo', 'Parque Tocarema']","['Bogotá', 'Kennedy', 'Cundinamarca']","['Transversal 86', 'Biblioteca Tintal']"
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-chico-reservado-bogota/192391753,11500000,3,3,223,Redinmuebles,"(4.671472455465793, -74.04409646987915)","['Trans. Público cercano', 'Tanques de Agua', 'Piso en Madera', 'Cerca centro comercial', 'Salón Comunal', 'Chimenea', 'Zona Residencial', 'Balcón', 'Citófono', 'Caldera', 'Cocina Integral', 'Zona Comercial']",2025-05-14,6,3,3,16,30,"El apartamento cuenta con un estilo contemporáneo y acabados modernos, destacando el uso de madera en suelos y detalles. La iluminación natural es abundante gracias a grandes ventanas, aunque algunas vistas son hacia edificios en un entorno urbano. La distribución abierta conecta la sala principal con áreas como una cocina independiente, que tiene acabados en blanco y encimeras oscuras. Las habitaciones son amplias y ofrecen vistas a áreas verdes. El estado general es bueno, con suelos y paredes en buen estado y sin desgaste visible, lo que resalta la estructura del lugar.","['Parque de la 93', 'Crepes & Waffles Parque 93', 'Crepes & Waffles La Noventa', ""Piazza by Storia D'Amore Calle 93 Bogotá"", ""McDonald's"", 'Godo Facts Food', 'Al Agua Patos', 'Cacio & Pepe', 'The Click Clack Hotel Bogotá', 'Vista Corona Bogotá', 'Le Grand Chico 92 Bogotá', 'Salvio Curio Collection by Hilton, Parque 93 Bogotá', 'Carulla El Retiro', 'Restaurante Pajares Salinas', 'Restaurante Mambo Latín Nikkei', 'El Mono Bandido La 93', 'B.O.G. Hotel', 'Hornitos Chicó', 'Ko Asian Kitchen', 'Tramonti Restaurante Pizzería']","['Bogotá', 'Chapinero', 'Cundinamarca']",[]
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-san-cristobal-norte-bogota/192388476,3000000,2,2,67,Nobilis SAS,"(4.74540129110665, -74.02527809143066)","['Salón de Juegos', 'Portería / Recepción', 'Cancha de Squash', 'Canchas Deportivas', 'Salón Comunal', 'Sauna / Turco / Jacuzzi', 'Balcón', 'Citófono', 'Cocina Integral', 'Supermercados / C.Comerciales', 'Amoblado']",2025-05-14,4,1,2,-1,-1,"El apartamento presenta un estilo contemporáneo con acabados modernos, incluyendo encimeras de granito y muebles de madera clara en la cocina. Goza de iluminación abundante gracias a grandes ventanas, ofreciendo vista urbana y elementos verdes del jardín. Su distribución es abierta, integrando sala y comedor, mientras que las habitaciones cuentan con privacidad. El estado general es bien cuidado, con pisos de madera en buen estado y paredes limpias, aunque se observa leve desgaste en algunas áreas. El entorno es urbano, con otros edificios y áreas verdes, y el conjunto residencial incluye piscina, gimnasio y áreas recreativas, aumentando su atractivo.","['PriceSmart', 'la suiza parrilla', 'Surtimayorista San Cristóbal', 'D1 - Santa Teresa', 'Av. 9a - Calle 170', 'AK 7 - Cl 163', 'Ara San Cristobal Norte', 'Tienda Calypso San Cristobal Norte', 'Frutos Del Mar pescaderia y cevicheria', 'Mercaboy Mercados y Droguerías', 'Parque El Redil', 'Metropan Pastelería | Calle 165', 'La Chispa Roja San Cristobal', 'El Cerdito De La Corte', 'SUPERMERCADO COMUNAL SANTA TERESA', 'Leche y Miel Panadería y Pastelería', 'IL CIELO PIZZERIA DOMICILIOS', 'La Embajada Santandereana 161', 'Tiendas Ara La Mariposa - Santa Cecilia', 'Tiendas Ara San Cristóbal Norte']","['Usaquén', 'Bogotá', 'Cundinamarca']","['Av. 9a - Calle 170', 'AK 7 - Cl 163']"
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-engativa-bogota/192389228,2303000,2,2,55,ANDINA BIENES RAICES S.A.S.,"(4.667943692068779, -74.10475730895996)","['Cerca de Zona Urbana', 'Sobre vía principal', 'Trans. Público cercano', 'Closet', 'Parques cercanos', 'Garaje(s)', 'Ascensor', 'Balcón', 'Acceso Pavimentado', 'Hall de Alcobas', 'Supermercados / C.Comerciales', 'Barra estilo americano']",2025-05-14,3,1,4,16,30,"El apartamento, de estilo contemporáneo y acabados modernos, cuenta con una distribución abierta en las áreas comunes y cerrada en los dormitorios, asegurando privacidad. Dispone de iluminación natural limitada, con ventanas corredizas que ofrecen una vista urbana. La cocina está equipada de manera funcional con electrodomésticos modernos en un espacio reducido. En general, el estado del apartamento es bueno, con paredes y pisos bien cuidados. Además, la decoración es minimalista, complementada con plantas y elementos decorativos.","['Jardín Botánico de Bogotá José Celestino Mutis', 'PriceSmart', 'Olímpica', 'Santos Fríjoles', 'Club egresados Unilibre', 'PAPAS TOXICAS NORMANDIA', 'Tropicario Jardín Botánico de Bogotá', 'Haru Asian Food Normandia', 'Cancha Pública Normandia', 'AV. Boyacá - AC 26', 'AV. Boyacá - AC 26', 'La Paella De Carlitos', 'Cimarrón Del Llano', 'La Marimonda del Mono Normandia', ""Domino's Pizza Normandia"", 'Tiendas D1', 'CAFE TERRA', 'KFC Normandia', 'Parada SITP', 'Campo Deportivo Centro Urbano de Recreación Compensar']","['Bogotá', 'Engativá', 'Fontibón', 'Cundinamarca']","['AV. Boyacá - AC 26', 'AV. Boyacá - AC 26', 'Parada SITP']"
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-fontibon-bogota/192387809,1870000,2,1,45,Bienes & Proyectos Inmobiliarios,"(4.673910499803736, -74.14331674575806)","['Cerca de Zona Urbana', 'Calentador', 'Portería / Recepción', 'Trans. Público cercano', 'Circuito cerrado de TV', 'Closet', 'Salón Comunal', 'Zona de lavandería', 'Vista panorámica', 'Ascensor', 'Cocina Integral', 'Supermercados / C.Comerciales']",2025-05-14,4,0,5,1,8,"Este apartamento moderno cuenta con acabados contemporáneos y materiales como piso laminado de madera y paredes lisas blancas, lo que resalta su limpieza y luminosidad. La iluminación natural es abundante, gracias a grandes ventanas que ofrecen vistas urbanas despejadas y áreas verdes. Su distribución semiabierta conecta las áreas sin puertas visibles, aunque las habitaciones son cerradas. La cocina compacta presenta azulejos blancos y buena iluminación. El estado general del apartamento es excelente, con paredes y techos bien conservados. La decoración es minimalista, destacando un muro con un acabado diferente en la sala.","['Parque Principal de Fontibón', 'Parque Fontibón', 'Plaza de Mercado Fontibón', 'Parque Centenario - El Carmen de la Laguna', 'Piqueteadero Guadalajara', 'fontibon centro a', 'La Ventanita', 'Parque La Giralda', 'Mercafam Fontibon', 'Villemar', 'KFC Fontibón Centro', ""Domino's Pizza Fontibón"", 'La Barca Del Sabor', 'Parque Villemar', 'Hotel cosmos 100', 'Tienda Ara Fontibón Colores', 'El Surtidor Caviri y CIA S.A.S', 'La Gran Parrilla Santandereana H&S \u200d', 'Punta Camaron Restaurante', 'Parque Mascotas']","['ZONA 5', 'Fontibón']",[]
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-chico-norte-bogota/192387957,4500000,2,2,68,HyR Gestión Inmobiliaria,"(4.678743790693342, -74.0517783164978)","['Calentador', 'Trans. Público cercano', 'Circuito cerrado de TV', 'Parques cercanos', 'Salón Comunal', 'Ascensor', 'Balcón', 'Citófono', 'Parqueadero Visitantes', 'Hall de Alcobas', 'Supermercados / C.Comerciales', 'Barra estilo americano']",2025-05-14,6,2,6,9,15,"Este apartamento contemporáneo cuenta con acabados modernos y materiales de alta calidad, como madera y vidrio. Predominan los colores neutros en paredes, creando una sensación de amplitud, y la iluminación natural es abundante gracias a grandes ventanas. La distribución es abierta, integrando la sala y cocina con una isla central. Las habitaciones son luminosas y bien ventiladas, mientras los baños tienen acabados en mármol y vidrio. Ofrece vista urbana con edificios cercanos y algunas áreas verdes. Su estado general es óptimo, con paredes y pisos en excelente conservación y limpieza destacada. La decoración minimalista se refleja en detalles estructurales.","['Parque de la 93', 'Parque El Virrey', 'Casa Dann Carlton Hotel & Spa', 'Cumbia House de Gaira', 'Crepes & Waffles Parque 93', 'Crepes & Waffles La Noventa', ""Piazza by Storia D'Amore Calle 93 Bogotá"", 'Estación Virrey', ""McDonald's"", 'Godo Facts Food', 'Al Agua Patos', 'Carulla Calle 102', 'Les Amis Bizcocheria', 'Cacio & Pepe', 'The Click Clack Hotel Bogotá', 'D1', 'Vista Corona Bogotá', 'Le Grand Chico 92 Bogotá', 'Salvio Curio Collection by Hilton, Parque 93 Bogotá', 'Parque El Virrey']","['Bogotá', 'Chapinero', 'Cundinamarca']",['Estación Virrey']
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-san-rafael-bogota/192388273,1500000,2,1,112,Inmobiliaria Bogotá S.A.S,"(4.620164633139765, -74.11303997039795)","['Parques cercanos', 'Cerca a sector comercial', 'Cerca centro comercial', 'Colegios / Universidades', 'Piso de alta resistencia', 'Piso en Baldosa / Mármol', 'Servicios independientes', 'Restaurantes', 'Cocina Integral', 'Alcantarillado', 'Servicios Públicos', 'Baño Auxiliar']",2025-05-14,3,1,-1,31,100,"El apartamento cuenta con acabados y materiales básicos en un estilo arquitectónico sencillo. La iluminación natural es moderada, y la distribución es práctica con áreas semi-abiertas. Ofrece un patio trasero cubierto parcialmente, ideal para esparcimiento. Las vistas son hacia un entorno urbano cerrado, con muros de edificios contiguos y un pequeño espacio verde. Su estado general es bien cuidado, aunque presenta un estilo algo anticuado y ciertos detalles de desgaste en las superficies, mientras que las paredes y pisos se encuentran limpios.","['Mercado Zapatoca', 'Hornitos Galán', 'Parque Champions', 'Mercado Zapatoca Primavera', 'AV. Américas - KR 53A', 'Don Pascual Gallina Dorada a la Brasa', 'Albondigas el Paisa', 'ASADERO LOS TRONQUITOS', 'Tv 42 - Cl 5B', 'Primavera Occidental', 'Asadero Restaurante Los Torres - Horno Y Parrilla', 'Ara Trinidad - Puente Aranda', 'Distrito Grafiti', 'Kabro Loco', 'Ara Franquicia Galan', 'Parque Público La Francia', 'Parque Público Urbanizacion Gorgonzola', 'Rembrandt Bar', 'Varcino']","['Bogotá', 'Puente Aranda', 'Cundinamarca']","['AV. Américas - KR 53A', 'Tv 42 - Cl 5B', 'Distrito Grafiti', 'Distrito Grafiti']"
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-chico-norte-bogota/192392086,19900000,4,4,312,Engel & Völkers,"(4.678872107696034, -74.04162883758545)","['Duplex', 'Salón Comunal', 'Chimenea', 'Ascensor', 'Balcón', 'Caldera', 'Terraza', 'Gimnasio']",2025-05-14,6,3,5,16,30,"El apartamento destaca por su estilo moderno y acabados lujosos, con pisos de madera pulida que aportan calidez. Las paredes en tonos claros crean un contraste elegante, y la iluminación natural es abundante gracias a grandes ventanas de piso a techo. La distribución es abierta en áreas comunes, mientras que las habitaciones ofrecen privacidad. La cocina es funcional y bien iluminada, con un diseño cerrado. Las vistas son urbanas, reforzando su ubicación en un entorno urbano despejado. El estado general es excelente, con paredes, pisos y techos en buen estado, y una decoración discreta que añade carácter a los espacios.","['Parque de la 93', 'Cumbia House de Gaira', 'Crepes & Waffles Parque 93', 'Godo Facts Food', ""McDonald's"", ""Piazza by Storia D'Amore Calle 93 Bogotá"", 'Al Agua Patos', 'The Click Clack Hotel Bogotá', 'Vista Corona Bogotá', 'D1', 'Le Grand Chico 92 Bogotá', 'Salvio Curio Collection by Hilton, Parque 93 Bogotá', 'Hotel Chicó 97', 'Restaurante Pajares Salinas', 'Restaurante Mambo Latín Nikkei', 'Hornitos Chicó', 'El Mono Bandido La 93', 'Ko Asian Kitchen', 'La Fragata Giratorio', 'WOK Parque de la 93']","['Bogotá', 'Chapinero', 'Cundinamarca']",[]
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-olaya-bogota/192388807,1300000,3,2,120,Gina,"(4.578884696597533, -74.10784721374512)",[],2025-05-14,3,0,1,0,1,"Este apartamento presenta un estilo arquitectónico sencillo con acabados básicos y materiales como parquet de madera y cerámica en tonos terracota. La cocina cuenta con gabinetes de madera y azulejos decorativos retro. Las paredes están en buen estado, pero muestran pequeñas señales de desgaste. La iluminación natural es moderada, especialmente en la sala, mientras que otras áreas tienen luz limitada. La distribución es funcional con espacios compartimentados, y las vistas son mayormente urbanas en un entorno densamente construido. En general, el inmueble está limpio pero refleja cierto nivel de antigüedad.","['Cafam Centenario', 'Parque Metropolitano Bosque San Carlos.', 'El Porvenir supermercado', 'Éxito Centenario', 'Parque Olaya', 'KFC Restrepo', 'LECHONERIA NACHITO', 'ASADERO EL GRAN RODEO PARRILLA', 'Parque Central del Restrepo', 'Surtilechona', 'OXXO Quiroga', 'Tiendas Ara Restrepo', 'El Lechon Del Chonchis', 'Parque Bosque San Carlos', 'El Imperio Del Pacifico', 'Lechonería Donde Pacheco', 'Asadero Roque', 'Lechoneria el Gran Cerdo', 'Cooratiendas Olaya', 'Tienda D1']","['Bogotá', 'Antonio Nariño', 'Rafael Uribe Uribe', 'Tunjuelito']",[]
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-la-cabrera-bogota/192390890,13500000,2,3,155,Citta Gestion Inmobiliaria,"(4.667644281024233, -74.05102729797363)","['Cerca de Zona Urbana', 'Sobre vía principal', 'Circuito cerrado de TV', 'Parques cercanos', 'Cerca a sector comercial', 'Cerca centro comercial', 'Garaje / Parqueadero(s)', 'Piso en Madera', 'Ascensor', 'Alarma', 'Restaurantes', 'Supermercados / C.Comerciales']",2025-05-14,6,2,-1,9,15,"El apartamento cuenta con un estilo moderno y acabados lujosos, con pisos de madera clara y paredes en tonos neutros. La iluminación natural es abundante gracias a grandes ventanas, permitiendo una distribución abierta e integrada, especialmente en el área social, donde la cocina con isla conecta con la sala. Ofrece vista urbana despejada y buena iluminación en los dormitorios y baños. El estado general es excelente, destacando el buen mantenimiento de paredes, pisos y techos. La decoración es minimalista y elegante, con elementos estructurales de interés.","['Andrés D.C. Bogotá', 'Carulla Country', 'Parque El Virrey', ""Storia D'Amore zona T"", 'Osaka Bogotá', 'Astoria Rooftop | The Best Rooftop in Colombia', 'Cantina La 15 Bogotá - Bar y Restaurante Mexicano', 'Crepes & Waffles La Noventa', 'Crepes & Waffles Calle 83-Zona T', 'Les Amis Bizcocheria', 'Masa 81 | restaurante', 'Cacio & Pepe', 'Al Agua Patos', ""McDonald's"", 'Le Grand Chico 92 Bogotá', 'The Click Clack Hotel Bogotá', 'WOK Zona T', 'Vista Corona Bogotá', 'Malaflor', 'Arrogante Restaurante Bogotá']","['Bogotá', 'Chapinero', 'Cundinamarca']",[]
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-santa-barbara-bogota/192390785,6600000,3,3,106,Y&M Brokers,"(4.701754929813468, -74.05081272125244)","['Salón de Juegos', 'Portería / Recepción', 'Circuito cerrado de TV', 'Parques cercanos', 'Salón Comunal', 'Sauna / Turco / Jacuzzi', 'Ascensor', 'Citófono', 'Balcón', 'Parqueadero Visitantes', 'Cocina Integral', 'Baño Auxiliar']",2025-05-14,6,2,6,16,30,"Este moderno apartamento cuenta con acabados lujosos y una distribución abierta que integra salón y comedor, además de una cocina en forma de ""L"". La iluminación natural es adecuada gracias a grandes ventanas, aunque la vista es principalmente urbana. El estado general es impecable, con paredes y techos en buen estado. Se encuentra en un entorno urbano con áreas comunes bien cuidadas, que incluyen gimnasio y zona de juegos infantiles.","[""McDonald's | Calle 127"", 'Crepes & Waffles Avenida 19', 'Carulla Alhambra', 'Estación Pepe Sierra', 'La Chula 116 | Restaurante Mexicano, Rumba, y Mariachi en Vivo', 'Éxito Unicentro', 'Hotel Lancaster House Suites', 'Bar Shamua', 'WOK Av. 19', 'Crepes & Waffles Arte-Sano 109', 'Carulla Santa Barbara', 'Coctel del Mar', ""Piazza by Storia D'Amore Calle 122 Bogotá"", 'Seratta Gourmand Market 114', 'Yanuba Restaurante Santa Bárbara', 'Hornitos Santa Bárbara', 'Plaza MX Mariachis', 'Central Cevichería av. 19', 'Le Grand Mamma 116', 'Little Caesars Calle 127']","['Suba', 'Usaquén']",['Estación Pepe Sierra']
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-santa-barbara-central-bogota/192389153,5600000,3,3,135,Realtor and Service,"(4.694013348707585, -74.03778791427612)","['Trans. Público cercano', 'Canchas Deportivas', 'Instalación de gas', 'Ascensor', 'Citófono', 'Cocina Integral', 'Vista panorámica', 'Gimnasio']",2025-05-14,5,4,4,16,30,"El apartamento cuenta con acabados modernos y materiales como madera en los pisos, con paredes en buen estado que aportan claridad y amplitud. La iluminación natural es abundante, especialmente en áreas comunes. Su distribución es mayormente abierta en el salón, con áreas más definidas en la cocina y habitaciones. Las vistas exteriores son mixtas, combinando elementos urbanos y algunas áreas abiertas. El estado general del apartamento es bien cuidado, con superficies limpias y un ambiente minimalista que ofrece un lienzo en blanco para futuros residentes.","['Jumbo Santa Ana', 'Carulla Pepe Sierra', 'Parque fundacional de Usaquén', 'Olímpica Santa Ana', 'Bridados Muhai', 'La Mar • Cebichería Peruana', 'Café Amarti', 'Bicono Usaquen', 'Le Grand Mamma 116', 'Wagco Fusion Urban Foods', 'Crepes & Waffles Usaquén', 'Carulla Bella Suiza', 'Osaki Usaquén', 'Abasto', 'Jacques', 'Campo Dei Fiori - Restaurante Italiano', 'WOK Usaquén', 'Casa de Corea', 'Restaurante Cecilia', 'Cava Oculta de Alpina']","['Usaquén', 'Bogotá', 'Cundinamarca']",[]
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-ciudad-salitre-bogota/192391279,5100000,3,3,112,Coninsa SAS,"(4.6548978067540645, -74.10604476928711)",[],2025-05-14,5,2,-1,-1,-1,"El apartamento presenta un estilo moderno, con acabados lujosos y mobiliario contemporáneo. Cuenta con pisos de madera pulida y paredes blancas en buen estado, lo que crea un ambiente fresco. La iluminación natural es abundante gracias a grandes ventanas que ofrecen vistas hacia un entorno urbano con jardines y áreas verdes. La distribución es semi-abierta, integrando la sala de estar y el comedor, mientras que las habitaciones y baños están compartimentados. El apartamento está limpio, bien cuidado, con una decoración minimalista que destaca los elementos estructurales del diseño.","['Terminal de Transporte S.A.', 'Compensar Avenida 68', ""McDonald's Ciudad Salitre"", 'Éxito Plaza Salitre', 'Hornitos Ciudad Salitre', 'Terminal de Transportes de Bogota', 'Éxito Gran Estacion', 'Parque Sauzalito', ""McDonald's"", ""McDonald's Salitre Plaza"", 'C.c Gran Estación', 'BBC PUB SALITRE', 'Tienda Ara Ciudad Salitre', 'Baobao y parrilla', 'Carulla Plaza Claro', 'Plaza de los Alfiles', 'Burger Town Salitre Torre 26', 'Hornitos Altagracia', 'Tiendas D1', 'Restaurante Bellini Salitre']","['Bogotá', 'Engativá', 'Fontibón', 'Teusaquillo', 'Cundinamarca']","['Terminal de Transportes de Bogota', 'C.c Gran Estación']"
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-fontibon-bogota/192389893,1081000,2,1,60,Rentabien S.A.S,"(4.666852979791637, -74.1488528251648)","['Jardín', 'Calentador', 'Trans. Público cercano', 'Instalación de gas', 'Cerca centro comercial', 'Salón Comunal', 'Shut de basura', 'Zona Residencial', 'Piso en Baldosa / Mármol', 'Vista panorámica']",2025-05-14,3,0,5,16,30,"El apartamento cuenta con acabados modernos y materiales de cocina en madera laminada y acero inoxidable. La iluminación natural es abundante, gracias a las amplias ventanas. Tiene una distribución compartimentada, con una cocina cerrada y áreas de comedor y sala más abiertas. Las habitaciones están separadas y tienen armarios empotrados. Ofrece vistas entre un entorno urbano y áreas verdes. El estado general es bien cuidado, con paredes en buen estado y techos sin daños. La decoración es sencilla y funcional, sin elementos estructurales llamativos.","['Parque Principal de Fontibón', 'Éxito Fontibon', 'Parque Fontibón', 'Parque Centenario - El Carmen de la Laguna', 'Tienda Ara Fontibón Colores', 'The Good Place', 'OXXO MAR', 'TIENDAS D1 EL CARMEN', 'El Corral Viva Fontibón', 'Exito', 'Cooratiendas', 'WITcompany Pizzeria', 'Toledo Pastelería Fontibón', 'WAFFLES CREPES & MALTEADAS', 'Parque El Cuco - Fontibón', 'Kr 100 - DG 16A', 'Restaurante La Muralla China', 'Terraza Gourmet Restaurante', 'Pastelería Dulcita sede Fontibón', 'Asadero Llano Parrilla']","['Fontibón', 'ZONA 5', 'Bogotá', 'Cundinamarca', 'Colombia']",['Kr 100 - DG 16A']
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-santa-barbara-bogota/192390106,2929000,2,2,58,Nancy,"(4.701455533247472, -74.04821634292603)","['Calentador', 'Trans. Público cercano', 'Instalación de gas', 'Garaje(s)', 'Chimenea', 'Ascensor', 'Citófono', 'Parqueadero Visitantes', 'Colegios / Universidades', 'Supermercados / C.Comerciales', 'Barra estilo americano', 'Baño Auxiliar']",2025-05-14,5,1,3,9,15,"El apartamento cuenta con acabados modernos y materiales en la cocina de granito y madera laminada. La iluminación natural es moderada debido a grandes ventanas en la sala, aunque algunas áreas carecen de luz directa. La distribución es semiabierta, con la cocina parcialmente separada de la sala. Las vistas muestran un entorno urbano, con un ambiente cerrado y sin vistas panorámicas. El estado general es bien cuidado, con paredes y pisos en buen estado y sin desgaste evidente. La decoración es minimalista, con un diseño sobrio en colores.","[""McDonald's | Calle 127"", 'Crepes & Waffles Avenida 19', 'Carulla Pepe Sierra', 'Estación Pepe Sierra', 'Éxito Unicentro', 'La Chula 116 | Restaurante Mexicano, Rumba, y Mariachi en Vivo', 'Bar Shamua', 'Crepes & Waffles Arte-Sano 109', 'WOK Av. 19', 'Carulla Santa Barbara', 'Coctel del Mar', ""Piazza by Storia D'Amore Calle 122 Bogotá"", 'Seratta Gourmand Market 114', 'Yanuba Restaurante Santa Bárbara', 'Hornitos Santa Bárbara', 'Plaza MX Mariachis', 'Central Cevichería av. 19', 'Le Grand Mamma 116', 'El Mexican 116', 'Little Caesars Calle 127']","['Suba', 'Usaquén', 'Cundinamarca', 'Santa Bárbara', 'Bogotá']",['Estación Pepe Sierra']
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-villa-gladys-bogota/192389972,1550000,3,2,75,Clip Inmobiliario S.A.S.,"(4.703850702172246, -74.13211584091187)","['Ventilación Natural', 'Calentador', 'Bombas de gasolina', 'Trans. Público cercano', 'Closet', 'Instalación de gas', 'Cerca a sector comercial', 'Cerca centro comercial', 'Todos los Servicios', 'Piso en Baldosa / Mármol', 'Sobre vía secundaria', 'Baño Auxiliar']",2025-05-14,3,0,-1,9,15,"El apartamento tiene un estilo moderno con acabados sencillos y materiales contemporáneos como suelos laminados de madera. La iluminación natural es abundante gracias a las grandes ventanas que ofrecen vista al entorno urbano. La distribución es abierta, lo que favorece la continuidad entre la sala y los dormitorios, mientras que la cocina está separada y los baños son compactos. El estado general del inmueble es bueno, con paredes, techos y suelos en buen estado de conservación y limpieza adecuada. La decoración es mínima, destacando líneas limpias y sencillas.","['Parque La Riviera', 'Restaurante Jesiyes', 'Casa Cancelado', 'El Muelle', 'Parque linterama', 'Parque El Muelle', 'Parque Villa Gladys', 'Tienda D1 Mortiño', 'Renzo Burguer FastFood', 'Tienda D1 San Antonio Engativá', 'AC 63 - Kr 111C', 'Tiendas D1 villa Amalia', 'AHORRAMÁS Somos la diferencia', 'Parque La riviera', 'El Pollo Gonzalez*', 'Parque Granjas El Dorado', 'Parque Bosques de Mariana II', 'Viwylls Pizza', 'Parque Bosques de mariana', 'Chory Arepa']","['Bogotá', 'Engativá', 'Cundinamarca', 'Usaquén', 'Fontibón']","['Casa Cancelado', 'AC 63 - Kr 111C']"
